SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-31-2015,Single Family Residential,9538 Cortada St Unit E,El Monte,CA,91733,396000,4,3.0,619 - El Monte,1824,1845,1995,852,217,100,Sold,,,http://www.redfin.com/CA/El-Monte/9538-Cortada-St-91733/unit-E/home/103854153,CRMLS,AR15035653,N,Y,34.0641055,-118.0617875
PAST SALE,,Single Family Residential,12316 Mulhall St,El Monte,CA,91732,80000,4,2.0,,1516,4972,1975,,53,,,,,http://www.redfin.com/CA/El-Monte/12316-Mulhall-St-91732/home/7984026,,,N,Y,34.0836591,-118.0016466
PAST SALE,,Multi-Family (2-4 Unit),12139 Mc Girk Ave,El Monte,CA,91732,286000,8,5.0,,3325,22507,1963,,86,,,,,http://www.redfin.com/CA/El-Monte/12139-Mc-Girk-Ave-91732/home/7983394,,,N,Y,34.080552,-118.006462
PAST SALE,,Multi-Family (2-4 Unit),4764 Durfee Ave,El Monte,CA,91732,35000,6,4.0,,2400,15299,1981,,15,,,,,http://www.redfin.com/CA/El-Monte/4764-Durfee-Ave-91732/home/7983890,,,N,Y,34.086072,-118.001143
PAST SALE,,Multi-Family (2-4 Unit),3610 La Madera Ave,El Monte,CA,91732,250000,6,4.0,,3431,20133,1941,,73,,,,,http://www.redfin.com/CA/El-Monte/3610-La-Madera-Ave-91732/home/7997471,,,N,Y,34.070921,-118.018463
PAST SALE,December-5-2016,Multi-Family (2-4 Unit),4424 Maxson Rd,El Monte,CA,91732,568000,5,3.0,619 - El Monte,1857,16141,1937,237,306,,Sold,,,http://www.redfin.com/CA/El-Monte/4424-Maxson-Rd-91732/home/7983827,CRMLS,TR16032918,N,Y,34.0804293,-118.0050663
PAST SALE,,Condo/Co-op,12352 Ferris Rd,El Monte,CA,91732,181000,4,3.0,,1682,,1990,,108,,,,,http://www.redfin.com/CA/El-Monte/12352-Ferris-Rd-91732/home/7986845,,,N,Y,34.0664616,-118.0081557
PAST SALE,,Single Family Residential,12233 Ferris Rd,El Monte,CA,91732,304000,5,2.0,,1898,7564,1937,,160,,,,,http://www.redfin.com/CA/El-Monte/12233-Ferris-Rd-91732/home/7986928,,,N,Y,34.0681481,-118.0103029
PAST SALE,,Condo/Co-op,12530 Doral St,El Monte,CA,91732,173000,4,3.0,,1867,,1988,,93,,,,,http://www.redfin.com/CA/El-Monte/12530-Doral-St-91732/home/7987761,,,N,Y,34.0688761,-118.0045604
PAST SALE,,Multi-Family (2-4 Unit),4618 La Madera Ave,El Monte,CA,91732,175000,9,6.0,,5398,19000,1943,,32,,,,,http://www.redfin.com/CA/El-Monte/4618-La-Madera-Ave-91732/home/7985790,,,N,Y,34.0863659,-118.0098594
PAST SALE,August-21-2007,Townhouse,12141 Ferris Rd,El Monte,CA,91732,485000,4,,619 - El Monte,1869,,1994,3631,259,106,Sold,,,http://www.redfin.com/CA/El-Monte/12141-Ferris-Rd-91732/home/7987284,CRMLS,A07079194,N,Y,34.0687451,-118.0120457
PAST SALE,,Condo/Co-op,11702 Forest Grove St,El Monte,CA,91732,583500,4,3.0,,2436,,2007,,240,,,,,http://www.redfin.com/CA/El-Monte/11702-Forest-Grove-St-91732/home/17233572,,,N,Y,34.0751315,-118.0182474
PAST SALE,July-16-2003,Single Family Residential,12134 RAMONA,El Monte,CA,93132,315888,4,,619 - El Monte,1650,,2003,5128,191,97,Sold,,,http://www.redfin.com/CA/El-Monte/12134-Ramona-Blvd-91732/home/22605967,CRMLS,C304125,N,Y,34.0756062,-118.0094326
PAST SALE,,Condo/Co-op,12028 Mc Girk Ave Unit B,El Monte,CA,91732,520000,5,4.0,,2565,,2004,,203,,,,,http://www.redfin.com/CA/El-Monte/12028-Mc-Girk-Ave-91732/unit-B/home/8129692,,,N,Y,34.0803613,-118.0090455
PAST SALE,June-17-2014,Single Family Residential,4001 Whistler Ave,El Monte,CA,91732,380500,4,2.0,619 - El Monte,1524,6822,1965,1139,250,,Sold,,,http://www.redfin.com/CA/El-Monte/4001-Whistler-Ave-91732/home/7986549,CRMLS,OC14031981,N,Y,34.075421,-118.0153163
PAST SALE,,Multi-Family (5+ Unit),12116 Deana St,El Monte,CA,91732,1150000,30,15.0,,12890,23119,1973,,89,,,,,http://www.redfin.com/CA/El-Monte/12116-Deana-St-91732/home/7987259,,,N,Y,34.0707118,-118.0116156
PAST SALE,,Condo/Co-op,12160 Wanda St,El Monte,CA,91732,156000,4,3.0,,1518,,1995,,103,,,,,http://www.redfin.com/CA/El-Monte/12160-Wanda-St-91732/home/7987387,,,N,Y,34.0661505,-118.0128772
PAST SALE,,Single Family Residential,12031 Ferris Rd,El Monte,CA,91732,171500,4,3.0,,1590,1768,1997,,108,,,,,http://www.redfin.com/CA/El-Monte/12031-Ferris-Rd-91732/home/7987448,,,N,Y,34.0695824,-118.0143791
PAST SALE,,Condo/Co-op,3832 Cogswell Rd,El Monte,CA,91732,254000,4,3.0,,1390,,1987,,183,,,,,http://www.redfin.com/CA/El-Monte/3832-Cogswell-Rd-91732/home/7987538,,,N,Y,34.0730841,-118.0134654
PAST SALE,,Condo/Co-op,3520 Whistler Ave Apt B,El Monte,CA,91732,176000,4,3.0,,1658,,1993,,106,,,,,http://www.redfin.com/CA/El-Monte/3520-Whistler-Ave-91732/unit-B/home/7997315,,,N,Y,34.0695644,-118.0175061
PAST SALE,May-21-2015,Single Family Residential,3549 Whistler Ave,El Monte,CA,91732,452500,4,3.0,619 - El Monte,1895,2544,1995,801,239,,Sold,,,http://www.redfin.com/CA/El-Monte/3549-Whistler-Ave-91732/home/7997523,CRMLS,DW14261711,N,Y,34.0705738,-118.0180604
PAST SALE,,Multi-Family (2-4 Unit),11217 Brockway St Apt 4,El Monte,CA,91731,287000,8,4.0,,3384,6204,1959,,85,,,,,http://www.redfin.com/CA/El-Monte/11217-Brockway-St-91731/unit-4/home/8004193,,,N,Y,34.0687014,-118.0312129
PAST SALE,,Single Family Residential,11517 Basye St,El Monte,CA,91732,432000,4,3.0,,2466,7624,1992,,175,,,,,http://www.redfin.com/CA/El-Monte/11517-Basye-St-91732/home/7998382,,,N,Y,34.0814474,-118.0210035
PAST SALE,,Condo/Co-op,11745 Sitka St Unit A,El Monte,CA,91732,130000,5,4.0,,1996,,1992,,65,,,,,http://www.redfin.com/CA/El-Monte/11745-Sitka-St-91732/unit-A/home/7997594,,,N,Y,34.0711955,-118.01983
PAST SALE,May-23-2003,Single Family Residential,11678 FERRIS Rd,El Monte,CA,91732,325000,4,,619 - El Monte,1553,90,1933,5182,209,,Sold,,,http://www.redfin.com/CA/El-Monte/11678-Ferris-Rd-91732/home/7997572,CRMLS,W300758,N,Y,34.072784,-118.020613
PAST SALE,July-14-2015,Single Family Residential,3946 Maxson Rd,El Monte,CA,91732,457500,4,3.0,619 - El Monte,1798,1903,1990,747,254,115,Sold,,,http://www.redfin.com/CA/El-Monte/3946-Maxson-Rd-91732/home/7987035,CRMLS,SB15007307,N,Y,34.0731,-118.0084315
PAST SALE,,Condo/Co-op,4446 Maxson Rd,El Monte,CA,91732,475000,4,4.0,,2236,,2001,,212,,,,,http://www.redfin.com/CA/El-Monte/4446-Maxson-Rd-91732/home/7983830,,,N,Y,34.0806296,-118.0044121
PAST SALE,May-24-2007,Single Family Residential,11740 Ferris,El Monte,CA,91732,699000,4,,619 - El Monte,2100,,2007,3720,333,,Sold,,,http://www.redfin.com/CA/El-Monte/11740-Ferris-Rd-91732/home/7997578,CRMLS,C07077419,N,Y,34.072054,-118.019089
PAST SALE,,Multi-Family (2-4 Unit),12241 Deana St,El Monte,CA,91732,271000,6,3.0,,2917,12895,1945,,93,,,,,http://www.redfin.com/CA/El-Monte/12241-Deana-St-91732/home/7987010,,,N,Y,34.07049,-118.008594
PAST SALE,August-30-2006,Single Family Residential,11745 SITKA St Unit B,El Monte,CA,91732,490000,5,,619 - El Monte,1996,2269,1992,3987,245,110,Sold,,,http://www.redfin.com/CA/El-Monte/11745-Sitka-St-91732/unit-B/home/7997595,CRMLS,H608244,N,Y,34.0711955,-118.01983
PAST SALE,March-12-2011,Single Family Residential,11905 Exline St,El Monte,CA,91732,365000,4,3.0,619 - El Monte,1688,1951,2002,2332,216,,Sold,,,http://www.redfin.com/CA/El-Monte/11905-Exline-St-91732/home/8124594,CRMLS,I10129608,N,Y,34.067303,-118.0185215
PAST SALE,April-16-2010,Single Family Residential,11045 Basye St,El Monte,CA,91731,468000,4,3.0,619 - El Monte,2223,2378,2006,2662,211,110,Sold,,,http://www.redfin.com/CA/El-Monte/11045-Basye-St-91731/home/8181920,CRMLS,A10009622,N,Y,34.0826501,-118.0296313
PAST SALE,June-12-2015,Townhouse,11916 Lansdale Ave,El Monte,CA,91732,572000,4,4.0,619 - El Monte,2024,3155,2006,779,283,130,Sold,,,http://www.redfin.com/CA/El-Monte/11916-Lansdale-Ave-91732/home/12283541,CRMLS,TR15055850,N,Y,34.0640883,-118.0192891
PAST SALE,,Condo/Co-op,11690 Forest Grove St,El Monte,CA,91732,499000,3,3.0,,2386,,2005,,209,,,,,http://www.redfin.com/CA/El-Monte/11690-Forest-Grove-St-91732/home/8144183,,,N,Y,34.0751075,-118.0186324
PAST SALE,,Single Family Residential,11834 Kerrwood St,El Monte,CA,91732,193500,2,2.0,,1419,6569,1947,,136,,,,,http://www.redfin.com/CA/El-Monte/11834-Kerrwood-St-91732/home/7986223,,,N,Y,34.0776997,-118.0140479
PAST SALE,December-2-2005,Single Family Residential,12126 EMERY St,El Monte,CA,91732,566000,5,,619 - El Monte,2010,13410,1950,4258,282,,Sold,,,http://www.redfin.com/CA/El-Monte/12126-Emery-St-91732/home/7983376,CRMLS,A505662,N,Y,34.0833416,-118.0054414
PAST SALE,March-27-2015,Townhouse,3474 Whistler Ave,El Monte,CA,91732,439000,4,4.0,619 - El Monte,1728,,1991,856,254,145,Sold,,,http://www.redfin.com/CA/El-Monte/3474-Whistler-Ave-91732/home/7997383,CRMLS,WS15018814,N,Y,34.068753,-118.017295
PAST SALE,December-18-2007,Single Family Residential,11666 Forest Grove St,El Monte,CA,91732,550000,4,3.0,619 - El Monte,2185,4443,2001,3512,252,160,Sold,,,http://www.redfin.com/CA/El-Monte/11666-Forest-Grove-St-91732/home/8117115,CRMLS,H07155610,N,Y,34.0752305,-118.0195272
PAST SALE,March-17-2015,Single Family Residential,12151 Mcgirk Ave,El Monte,CA,91732,650000,4,3.5,619 - El Monte,1979,5284,2014,866,328,,Sold,,,http://www.redfin.com/CA/El-Monte/12151-Mc-Girk-Ave-91732/home/7983407,CRMLS,WS14222863,N,Y,34.0801014,-118.0061711
PAST SALE,,Multi-Family (2-4 Unit),3543 Cogswell Rd,El Monte,CA,91732,505000,9,4.0,,3806,21125,1942,,133,,,,,http://www.redfin.com/CA/El-Monte/3543-Cogswell-Rd-91732/home/7997290,,,N,Y,34.069392,-118.016264
PAST SALE,,Condo/Co-op,4017 Maxson Rd,El Monte,CA,91732,153000,3,2.0,,1631,,1991,,94,,,,,http://www.redfin.com/CA/El-Monte/4017-Maxson-Rd-91732/home/7987201,,,N,Y,34.0740324,-118.0091777
PAST SALE,March-3-2003,Single Family Residential,11824 1/2 LANSDALE St,El Monte,CA,91732,285888,4,,619 - El Monte,1575,,2002,5263,182,95,Sold,,,http://www.redfin.com/CA/El-Monte/11804-1-2-Lansdale-Ave-91732/home/7996836,CRMLS,C300236,N,Y,34.0661595,-118.021304
PAST SALE,January-24-2011,Multi-Family (2-4 Unit),4559 Whistler Ave,El Monte,CA,91732,418000,7,3.0,619 - El Monte,2105,14400,1952,2379,199,,Sold,,,http://www.redfin.com/CA/El-Monte/4559-Whistler-Ave-91732/home/7985804,CRMLS,I10117020,N,Y,34.085053,-118.010007
PAST SALE,May-3-2002,Multi-Family (2-4 Unit),3524 MAXSON Rd,El Monte,CA,91732,333500,,,619 - El Monte,3108,7697,1963,5567,107,,Sold,,,http://www.redfin.com/CA/El-Monte/3524-Maxson-Rd-91732/home/7986890,CRMLS,M209167,N,Y,34.0667789,-118.01192
PAST SALE,December-23-2002,Multi-Family (5+ Unit),3829 PENN MAR Ave,El Monte,CA,91732,615000,12,7.0,619 - El Monte,,23296,1956,5333,,,Sold,,,http://www.redfin.com/CA/El-Monte/3829-Penn-Mar-Ave-91732/home/7987511,CRMLS,M212011,N,Y,34.072686,-118.012303
PAST SALE,,Multi-Family (5+ Unit),11831 Lansdale Ave,El Monte,CA,91732,153000,10,5.0,,3468,18070,1944,,44,,,,,http://www.redfin.com/CA/El-Monte/11831-Lansdale-Ave-91732/home/7996785,,,N,Y,34.066041,-118.020342
PAST SALE,June-23-2006,Multi-Family (2-4 Unit),11347 MEDINA Ct,El Monte,CA,91731,525000,4,3.0,619 - El Monte,,,1920,4055,,,Sold,,,http://www.redfin.com/CA/El-Monte/11347-Medina-Ct-91731/home/7998050,CRMLS,C507878,N,Y,34.076871,-118.0255983
PAST SALE,February-25-2003,Multi-Family (2-4 Unit),11418 MEDINA Ct,El Monte,CA,91731,246000,4,3.0,619 - El Monte,1465,7496,1924,5269,168,,Sold,,,http://www.redfin.com/CA/El-Monte/11418-Medina-Ct-91731/home/7998099,CRMLS,I291259,N,Y,34.075939,-118.0250839
PAST SALE,August-5-2016,Multi-Family (2-4 Unit),11660 NA Woodville Dr,El Monte,CA,91732,770000,6,4.0,619 - El Monte,2390,16613,1939,359,322,,Sold,,,http://www.redfin.com/CA/El-Monte/11660-NA-Woodville-Dr-91732/home/105507988,CRMLS,PW16098062,N,Y,34.0768879,-118.018003
PAST SALE,May-17-2002,Multi-Family (2-4 Unit),11419 MEDINA Ct,El Monte,CA,91731,223000,6,3.0,619 - El Monte,,7497,1958,5553,,,Sold,,,http://www.redfin.com/CA/El-Monte/11419-Medina-Ct-91731/home/7998042,CRMLS,A213862,N,Y,34.0761545,-118.0247602
PAST SALE,April-2-2012,Multi-Family (2-4 Unit),12019 Ferris Rd,El Monte,CA,91732,435000,4,3.0,619 - El Monte,2080,7684,1962,1945,209,,Sold,,,http://www.redfin.com/CA/El-Monte/12019-Ferris-Rd-91732/home/7987427,CRMLS,C11158992,N,Y,34.069807,-118.014708
PAST SALE,,Multi-Family (2-4 Unit),11744 Forest Grove St,El Monte,CA,91732,250000,6,4.0,,2440,15318,1987,,102,,,,,http://www.redfin.com/CA/El-Monte/11744-Forest-Grove-St-91732/home/7986518,,,N,Y,34.075444,-118.01692
PAST SALE,December-13-2000,Multi-Family (2-4 Unit),4113 GILMAN Rd,El Monte,CA,91732,288000,21,10.0,619 - El Monte,10498,10498,1962,6073,27,,Sold,,,http://www.redfin.com/CA/El-Monte/4113-Gilman-Rd-91732/home/7986652,CRMLS,P205013,N,Y,34.074232,-118.004152
PAST SALE,December-19-2013,Single Family Residential,4470 Maxson Rd,El Monte,CA,91732,438800,4,2.0,619 - El Monte,1850,4850,1989,1319,237,20,Sold,,,http://www.redfin.com/CA/El-Monte/4470-Maxson-Rd-91732/home/7983821,CRMLS,AR13224159,N,Y,34.0809832,-118.0038841
PAST SALE,,Condo/Co-op,5253 La Madera Ave,El Monte,CA,91732,525000,4,3.0,,2360,,1991,,222,,,,,http://www.redfin.com/CA/El-Monte/5253-La-Madera-Ave-91732/home/7980266,,,N,Y,34.0959794,-118.0053056
PAST SALE,,Condo/Co-op,12159 Ferris Rd,El Monte,CA,91732,214000,4,3.0,,1869,,1994,,114,,,,,http://www.redfin.com/CA/El-Monte/12159-Ferris-Rd-91732/home/7987287,,,N,Y,34.068666,-118.0118
PAST SALE,,Multi-Family (2-4 Unit),11045 Ranchito St,El Monte,CA,91731,308000,5,3.0,,2048,11504,1958,,150,,,,,http://www.redfin.com/CA/El-Monte/11045-Ranchito-St-91731/home/7999091,,,N,Y,34.090852,-118.025279
PAST SALE,,Multi-Family (2-4 Unit),5105 Farago Ave,Temple City,CA,91780,700000,12,12.0,,5964,15614,1988,,117,,,,,http://www.redfin.com/CA/Temple-City/5105-Farago-Ave-91780/home/8001765,,,N,Y,34.097992,-118.030647
PAST SALE,,Single Family Residential,4851 Halifax Rd,Temple City,CA,91780,190000,4,5.0,,2634,8366,2005,,72,,,,,http://www.redfin.com/CA/Temple-City/4851-Halifax-Rd-91780/home/8006395,,,N,Y,34.0934496,-118.0405831
PAST SALE,,Multi-Family (2-4 Unit),4828 Arden Dr,Temple City,CA,91780,459000,5,4.0,,2697,14129,1950,,170,,,,,http://www.redfin.com/CA/Temple-City/4828-Arden-Dr-91780/home/8006355,,,N,Y,34.0925537,-118.042366
PAST SALE,,Multi-Family (2-4 Unit),11044 Ranchito St,El Monte,CA,91731,36500,4,2.0,,2144,13461,1950,,17,,,,,http://www.redfin.com/CA/El-Monte/11044-Ranchito-St-91731/home/7999082,,,N,Y,34.090089,-118.025438
PAST SALE,,Single Family Residential,11245 Rockfield Dr,Arcadia,CA,91006,38500,4,2.0,,1804,6449,1961,,21,,,,,http://www.redfin.com/CA/Arcadia/11245-Rockfield-Dr-91006/home/8000646,,,N,Y,34.097988,-118.024293
PAST SALE,,Multi-Family (2-4 Unit),4809 Hallowell Ave,Temple City,CA,91780,41000,8,5.0,,3876,10801,2006,,11,,,,,http://www.redfin.com/CA/Temple-City/4809-Hallowell-Ave-91780/home/8006353,,,N,Y,34.0921535,-118.0415951
PAST SALE,August-23-2012,Single Family Residential,11036 LOWER AZUSA Rd,El Monte,CA,91731,430000,4,3.5,619 - El Monte,1979,,2003,1802,217,90,Sold,,,http://www.redfin.com/CA/El-Monte/11036-Lower-Azusa-Rd-91731/home/8140369,CRMLS,W12085037,N,Y,34.0915271,-118.025281
PAST SALE,,Multi-Family (2-4 Unit),10828 Arrowood St,Temple City,CA,91780,260000,4,2.0,,1637,11587,1952,,159,,,,,http://www.redfin.com/CA/Temple-City/10828-Arrowood-St-91780/home/8001727,,,N,Y,34.0973566,-118.0327647
PAST SALE,October-17-2002,Multi-Family (5+ Unit),11039 LOWER AZUSA Rd,El Monte,CA,91731,1430000,40,20.0,619 - El Monte,,18791,1963,5400,,,Sold,,,http://www.redfin.com/CA/El-Monte/11039-Lower-Azusa-Rd-91731/home/7979409,CRMLS,A217716,N,Y,34.0925085,-118.025019
PAST SALE,,Multi-Family (2-4 Unit),4106 Eunice Ave,El Monte,CA,91731,139000,4,2.0,,1706,7013,1954,,81,,,,,http://www.redfin.com/CA/El-Monte/4106-Eunice-Ave-91731/home/8003329,,,N,Y,34.081654,-118.052606
PAST SALE,,Single Family Residential,4032 Winston Dr,El Monte,CA,91731,180000,4,3.0,,1921,5733,1948,,94,,,,,http://www.redfin.com/CA/El-Monte/4032-Winston-Dr-91731/home/7997702,,,N,Y,34.080598,-118.030926
PAST SALE,,Single Family Residential,4419 Halifax Rd,El Monte,CA,91731,152000,5,3.0,,2483,5483,1950,,61,,,,,http://www.redfin.com/CA/El-Monte/4419-Halifax-Rd-91731/home/8003065,,,N,Y,34.085634,-118.0430522
PAST SALE,May-6-2011,Multi-Family (2-4 Unit),4569 Cedar Ave,El Monte,CA,91732,560000,6,3.0,El Monte,2947,15294,1952,2277,190,,Sold,,,http://www.redfin.com/CA/El-Monte/4569-Cedar-Ave-91732/home/7999169,TheMLS,11-515085,N,Y,34.0888796,-118.0222107
PAST SALE,,Multi-Family (2-4 Unit),4526 Riverview Ave,El Monte,CA,91731,273500,4,3.0,,2479,12273,1978,,110,,,,,http://www.redfin.com/CA/El-Monte/4526-Riverview-Ave-91731/home/8002134,,,N,Y,34.088773,-118.031088
PAST SALE,,Single Family Residential,3827 Daleview Ave,El Monte,CA,91731,189500,4,2.0,,1456,8945,1947,,130,,,,,http://www.redfin.com/CA/El-Monte/3827-Daleview-Ave-91731/home/8002219,,,N,Y,34.0801681,-118.034417
PAST SALE,,Single Family Residential,4252 Ranger Ave,El Monte,CA,91731,125000,4,2.0,,1365,5214,1975,,92,,,,,http://www.redfin.com/CA/El-Monte/4252-Ranger-Ave-91731/home/8003186,,,N,Y,34.0818491,-118.0386914
PAST SALE,,Multi-Family (5+ Unit),4023 Rowland Ave,El Monte,CA,91731,475000,10,6.0,,4634,17845,1958,,103,,,,,http://www.redfin.com/CA/El-Monte/4023-Rowland-Ave-91731/home/8003236,,,N,Y,34.081667,-118.054926
PAST SALE,,Multi-Family (5+ Unit),4145 Rowland Ave,El Monte,CA,91731,330000,15,10.0,,7330,17753,1988,,45,,,,,http://www.redfin.com/CA/El-Monte/4145-Rowland-Ave-91731/home/8003217,,,N,Y,34.083202,-118.05432
PAST SALE,,Multi-Family (2-4 Unit),4007 Shirley Ave,El Monte,CA,91731,150000,5,2.0,,1567,7111,1949,,96,,,,,http://www.redfin.com/CA/El-Monte/4007-Shirley-Ave-91731/home/8003388,,,N,Y,34.080072,-118.05155
PAST SALE,,Single Family Residential,4133 Rio Hondo Ave,Rosemead,CA,91770,286818,5,3.0,,2545,6069,1989,,113,,,,,http://www.redfin.com/CA/Rosemead/4133-Rio-Hondo-Ave-91770/home/8010977,,,N,Y,34.0832766,-118.0639642
PAST SALE,,Multi-Family (2-4 Unit),4328 Cypress Ave,El Monte,CA,91731,101000,7,3.0,,2686,19510,1952,,38,,,,,http://www.redfin.com/CA/El-Monte/4328-Cypress-Ave-91731/home/7998813,,,N,Y,34.084426,-118.025856
PAST SALE,,Condo/Co-op,4515 Huddart Ave,El Monte,CA,91731,250000,4,3.0,,2288,,2002,,109,,,,,http://www.redfin.com/CA/El-Monte/4515-Huddart-Ave-91731/home/8120071,,,N,Y,34.0877781,-118.024626
PAST SALE,May-25-2012,Single Family Residential,10930 Basye Unit D,El Monte,CA,91731,481000,4,3.0,619 - El Monte,1897,2490,2012,1892,254,180,Sold,,,http://www.redfin.com/CA/El-Monte/10930-Basye-St-91731/unit-D/home/40155807,CRMLS,A11161780,N,Y,34.0829944,-118.0329674
PAST SALE,June-2-2006,Single Family Residential,4234 ARDEN Dr,El Monte,CA,91731,478000,4,,619 - El Monte,1451,,2002,4076,329,97,Sold,,,http://www.redfin.com/CA/El-Monte/4234-Arden-Dr-91731/home/8124125,CRMLS,A601300,N,Y,34.0833264,-118.0442178
PAST SALE,June-6-2010,Multi-Family (2-4 Unit),11409 KERRWOOD St,El Monte,CA,91732,350000,,,619 - El Monte,2120,6978,1969,2611,165,,Sold,,,http://www.redfin.com/CA/El-Monte/11409-Kerrwood-St-91732/home/7998522,CRMLS,P723487,N,Y,34.080303,-118.023835
PAST SALE,,Single Family Residential,2646 Delco Ave,El Monte,CA,91733,198000,5,2.0,,1479,7610,1947,,134,,,,,http://www.redfin.com/CA/El-Monte/2646-Delco-Ave-91733/home/7794621,,,N,Y,34.0600316,-118.0433356
PAST SALE,,Single Family Residential,3221 Granada Ave,El Monte,CA,91731,160000,4,2.0,,1636,10501,1924,,98,,,,,http://www.redfin.com/CA/El-Monte/3221-Granada-Ave-91731/home/8004506,,,N,Y,34.0676779,-118.0411628
PAST SALE,,Multi-Family (2-4 Unit),11040 Dodson St,El Monte,CA,91733,197000,8,4.0,,3890,10791,1962,,51,,,,,http://www.redfin.com/CA/El-Monte/11040-Dodson-St-91733/home/7795895,,,N,Y,34.060242,-118.0341143
PAST SALE,,Multi-Family (2-4 Unit),12359 Poinsettia Ave,El Monte,CA,91732,223000,4,3.0,,1727,9951,1952,,129,,,,,http://www.redfin.com/CA/El-Monte/12359-Poinsettia-Ave-91732/home/7797867,,,N,Y,34.0535892,-118.017323
PAST SALE,October-23-2005,Single Family Residential,9619 CORTADA Unit B,El Monte,CA,91733,539000,4,,619 - El Monte,1500,,2005,4298,359,71,Sold,,,http://www.redfin.com/CA/El-Monte/9619-Cortada-St-91733/unit-B/home/8128127,CRMLS,A505482,N,Y,34.0645645,-118.0603857
PAST SALE,March-15-2005,Townhouse,11101 SCHMIDT Rd,El Monte,CA,91733,395000,4,,619 - El Monte,1413,,2003,4520,280,85,Sold,,,http://www.redfin.com/CA/El-Monte/11101-Schmidt-Rd-91733/home/8128828,CRMLS,C419827,N,Y,34.057472,-118.033558
PAST SALE,August-22-2005,Single Family Residential,11711 MAGNOLIA St #6,El Monte,CA,91732,427500,4,,619 - El Monte,1820,3289,1993,4360,235,70,Sold,,,http://www.redfin.com/CA/El-Monte/11711-Magnolia-St-91732/unit-6/home/142500506,CRMLS,W504291,N,Y,34.0613663,-118.0246609
PAST SALE,,Multi-Family (2-4 Unit),2540 Durfee Ave,El Monte,CA,91732,298000,4,3.0,,2231,16874,1944,,134,,,,,http://www.redfin.com/CA/El-Monte/2540-Durfee-Ave-91732/home/7797301,,,N,Y,34.052615,-118.02066
PAST SALE,,Multi-Family (2-4 Unit),3721 Pine Ave,El Monte,CA,91731,150000,5,4.0,,2753,15553,1909,,54,,,,,http://www.redfin.com/CA/El-Monte/3721-Pine-Ave-91731/home/7998188,,,N,Y,34.075947,-118.027436
PAST SALE,,Multi-Family (2-4 Unit),11402 Medina Ct,El Monte,CA,91731,165000,6,2.0,,1776,7680,1942,,93,,,,,http://www.redfin.com/CA/El-Monte/11402-Medina-Ct-91731/home/7998094,,,N,Y,34.076168,-118.025509
PAST SALE,,Multi-Family (2-4 Unit),3827 Pine Ave,El Monte,CA,91731,93500,5,3.0,,1932,4223,1941,,48,,,,,http://www.redfin.com/CA/El-Monte/3827-Pine-Ave-91731/home/7998085,,,N,Y,34.076974,-118.026465
PAST SALE,,Multi-Family (2-4 Unit),3154 Havenpark Ave,El Monte,CA,91733,194000,5,5.0,,2344,13596,1939,,83,,,,,http://www.redfin.com/CA/El-Monte/3154-Havenpark-Ave-91733/home/8004363,,,N,Y,34.065564,-118.047297
PAST SALE,July-18-2016,Multi-Family (2-4 Unit),3122 Santa Anita Ave,El Monte,CA,91733,725000,,,619 - El Monte,2692,5783,1953,377,269,,Sold,,,http://www.redfin.com/CA/El-Monte/3122-Santa-Anita-Ave-91733/unit-A/home/8004483,CRMLS,AR16086929,N,Y,34.0648383,-118.0424419
PAST SALE,,Condo/Co-op,9532 Cortada St Unit B,El Monte,CA,91733,295000,4,3.0,,1726,,2003,,171,,,,,http://www.redfin.com/CA/El-Monte/9532-Cortada-St-91733/unit-B/home/8128102,,,N,Y,34.063606,-118.061904
PAST SALE,,Multi-Family (2-4 Unit),2655 Seaman Ave,El Monte,CA,91733,140000,4,3.0,,1802,10176,1949,,78,,,,,http://www.redfin.com/CA/El-Monte/2655-Seaman-Ave-91733/home/7794185,,,N,Y,34.060737,-118.053178
PAST SALE,,Condo/Co-op,2510 Potrero Ave,El Monte,CA,91733,186000,4,4.0,,1555,,1992,,120,,,,,http://www.redfin.com/CA/El-Monte/2510-Potrero-Ave-91733/home/7794288,,,N,Y,34.057591,-118.055039
PAST SALE,,Condo/Co-op,2669 Potrero Ave,El Monte,CA,91733,200000,4,3.0,,1929,,1992,,104,,,,,http://www.redfin.com/CA/El-Monte/2669-Potrero-Ave-91733/home/7794496,,,N,Y,34.060773,-118.056636
PAST SALE,,Multi-Family (2-4 Unit),2543 Potrero Ave,El Monte,CA,91733,217091,5,3.0,,2205,11374,1947,,98,,,,,http://www.redfin.com/CA/El-Monte/2543-Potrero-Ave-91733/home/7794461,,,N,Y,34.058426,-118.056076
PAST SALE,,Single Family Residential,3353 Seaman Ave,El Monte,CA,91733,147000,4,2.0,,1643,6039,1956,,89,,,,,http://www.redfin.com/CA/El-Monte/3353-Seaman-Ave-91733/home/8004836,,,N,Y,34.0680381,-118.052622
